country_code3,country_name,region,sub_region,intermediate_region,indicator_code,indicator_name,year,gdp_per_capita,gdp_variation
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1992,258.393.430.877.557,-999.229.540.418.504
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1993,293.016.883.079.922,810.315.787.520.001
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1994,169.196.526.919.639,-91.882.192.268.626
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1995,200.362.370.007.247,168.987.564.012.114
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1996,320.662.735.559.137,522.149.204.315.943
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1997,366.954.461.274.104,173.065.958.589.471
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1998,236.045.479.450.504,167.311.325.179.304
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1999,233.935.986.197.873,66.457.828.934.648
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2000,22.422.415.918.428,-830.828.164.408.686
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2001,215.474.524.898.357,-724.640.554.219.584
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2002,428.210.439.838.398,-760.072.948.318.978
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2003,383.348.596.852.642,309.254.835.475.909
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2004,404.674.248.445.428,272.895.046.175.479
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2005,414.361.121.984.475,539.880.652.869.314
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2006,440.822.149.023.873,185.481.455.229.579
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2007,475.180.261.659.331,655.134.655.679.264
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2008,554.048.820.396.119,45.585.561.583.467
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2009,625.869.729.869.625,517.234.875.335.473
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2010,683.124.694.716.799,376.961.752.323.876
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2011,763.061.000.394.572,191.798.932.378.617
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2012,55.846.208.832.772,-983.601.161.825.547
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2013,496.947.368.267.313,246.076.368.609.008
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2014,5.295.133.440.206,270.386.402.792.329
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2015,539.605.363.240.686,79.251.840.081.582
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2016,450.506.105.510.719,-256.367.435.279.287
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2017,495.769.683.367.165,122.138.049.335.645
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2018,533.203.173.686.705,160.299.745.635.619
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2019,580.889.816.066.776,29.515.101.541.935
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2020,602.507.478.176.106,-182.835.240.679.078
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2021,617.447.520.802.454,188.076.432.929.152
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2022,604.269.751.184.515,-163.749.399.398.691
MWI,MALAWI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,EASTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2023,602.343.619.809.252,
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1960,0.0,0.0
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1961,0.0,0.0
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1962,0.0,0.0
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1963,0.0,0.0
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1964,0.0,0.0
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1965,0.0,0.0
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1966,0.0,0.0
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1967,0.0,0.0
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1968,0.0,0.0
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1969,0.0,0.0
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1970,156.859.236.934.154,0.0
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1971,169.767.418.561.131,204.691.010.957.056
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1972,192.238.848.639.394,-651.581.794.673.177
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1973,228.689.027.239.389,-142.083.390.072.168
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1974,281.484.632.436.928,266.535.722.217.576
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1975,171.425.121.922.398,-106.755.651.698.574
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1976,151.835.059.178.195,-237.909.946.155.939
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1977,137.259.189.834.243,802.674.605.503.735
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1978,156.053.183.880.423,115.789.031.825.196
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1979,240.230.509.391.253,776.510.253.033.524
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1980,257.612.619.643.525,153.537.989.289.038
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1981,264.147.517.599.287,866.818.827.827.285
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1982,274.826.568.598.483,-568.318.257.439.564
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1983,32.284.057.899.403,13.144.280.936.941
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1984,594.488.246.882.652,234.610.602.981.757
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1985,668.830.135.090.308,117.921.658.983.922
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1986,720.452.201.133.255,56.033.405.315.971
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1987,692.459.838.892.363,508.899.392.546.974
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1988,799.082.501.719.284,515.162.683.111.392
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1989,870.378.318.180.563,588.589.945.390.719
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1990,956.763.019.768.672,132.974.405.956.587
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1991,105.433.413.828.759,-16.381.944.426.403
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1992,11.942.325.242.813,365.640.848.697.701
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1993,1.316.614.548.774,282.349.331.025.118
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1994,141.939.276.513.408,519.860.773.644.982
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1995,155.460.942.754.604,104.205.372.156.077
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1996,171.674.281.753.716,551.603.006.695.656
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1997,189.843.225.010.526,622.760.910.424.331
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1998,198.038.448.396.751,551.760.997.066.322
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1999,212.406.007.530.631,438.100.509.025.581
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2000,221.381.235.053.178,214.940.804.730.813
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2001,303.393.234.507.036,-553.403.912.822.021
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2002,307.607.007.160.101,54.847.243.143.068
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2003,35.485.767.011.056,118.797.349.036.166
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2004,40.702.609.459.446,408.841.174.147.598
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2005,379.651.546.524.644,-126.763.726.612.161
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2006,501.894.335.409.159,2.068.274.806.307
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2007,575.810.286.933.053,361.470.201.277.704
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2008,675.743.280.929.292,518.982.062.271.994
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2009,673.403.165.601.895,-113.499.253.754.466
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2010,717.359.601.844.692,31.290.155.729.434
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2011,7.424.520.410.971,482.977.478.721.229
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2012,746.129.703.686.309,-111.455.263.452.297
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2013,823.608.177.944.126,342.017.430.868.438
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2014,893.907.416.571.472,427.033.704.953.379
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2015,964.490.655.028.145,441.591.422.807.974
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2016,994.780.744.731.739,292.918.052.617.787
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2017,10.509.628.805.812,355.548.724.082.651
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2018,114.232.838.427.029,52.657.785.721.385
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2019,117.402.724.029.785,407.937.027.315.231
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2020,73.938.886.543.933,-348.311.671.109.222
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2021,10.176.143.882.547,337.685.588.624.398
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2022,117.860.091.545.343,120.990.628.027.296
MDV,MALDIVAS,ASIA MERIDIONAL,SOUTHERN ASIA,,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),2023,125.303.602.359.683,
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1960,0.0,0.0
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1961,0.0,0.0
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1962,0.0,0.0
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1963,0.0,0.0
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1964,0.0,0.0
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1965,0.0,0.0
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1966,0.0,0.0
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1967,459.854.448.702.914,0.0
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1968,565.137.530.466.331,21.386.621.417.885
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1969,550.226.859.514.125,-130.587.923.636.651
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1970,573.207.870.762.744,446.675.944.738.533
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1971,61.966.462.690.907,937.140.810.577.034
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1972,750.521.043.387.011,411.717.113.457.777
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1973,854.440.876.506.614,-314.874.009.269.869
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1974,802.252.214.087.116,-326.394.709.933.861
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1975,121.497.572.665.422,963.613.550.505.296
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1976,134.927.575.165.475,116.040.006.688.894
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1977,148.052.694.572.807,439.894.121.748.176
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1978,169.123.319.071.279,-335.350.626.705.907
MLI,MALI,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,WESTERN AFRICA,NY.GDP.PCAP.CD,PIB PER CAPITA (US$ A PRECIOS ACTUALES),1979,216.320.734.146.311,821.605.866.707.186
